time,lat,lon,sea_water_temperature,qartod_sea_water_temperature_gap_flag,qartod_sea_water_temperature_valid_range_flag,qartod_sea_water_temperature_location_flag,qartod_sea_water_temperature_syntax_flag,qartod_sea_water_temperature_climatological_flag,qartod_sea_water_temperature_flat_line_flag,qartod_sea_water_temperature_gross_range_flag,qartod_sea_water_temperature_rate_of_change_flag,qartod_sea_water_temperature_spike_flag,qartod_sea_water_temperature_attenuated_signal_flag,qartod_sea_water_temperature_density_inversion_flag,qartod_sea_water_temperature_primary_flag,sea_water_electrical_conductivity,qartod_sea_water_electrical_conductivity_gap_flag,qartod_sea_water_electrical_conductivity_valid_range_flag,qartod_sea_water_electrical_conductivity_location_flag,qartod_sea_water_electrical_conductivity_syntax_flag,qartod_sea_water_electrical_conductivity_climatological_flag,qartod_sea_water_electrical_conductivity_flat_line_flag,qartod_sea_water_electrical_conductivity_gross_range_flag,qartod_sea_water_electrical_conductivity_rate_of_change_flag,qartod_sea_water_electrical_conductivity_spike_flag,qartod_sea_water_electrical_conductivity_attenuated_signal_flag,qartod_sea_water_electrical_conductivity_density_inversion_flag,qartod_sea_water_electrical_conductivity_primary_flag,sea_water_pressure,qartod_sea_water_pressure_gap_flag,qartod_sea_water_pressure_valid_range_flag,qartod_sea_water_pressure_location_flag,qartod_sea_water_pressure_syntax_flag,qartod_sea_water_pressure_climatological_flag,qartod_sea_water_pressure_flat_line_flag,qartod_sea_water_pressure_gross_range_flag,qartod_sea_water_pressure_rate_of_change_flag,qartod_sea_water_pressure_spike_flag,qartod_sea_water_pressure_pressure_flag,qartod_sea_water_pressure_attenuated_signal_flag,qartod_sea_water_pressure_density_inversion_flag,qartod_sea_water_pressure_primary_flag,sea_water_practical_salinity,qartod_sea_water_practical_salinity_gap_flag,qartod_sea_water_practical_salinity_valid_range_flag,qartod_sea_water_practical_salinity_location_flag,qartod_sea_water_practical_salinity_syntax_flag,qartod_sea_water_practical_salinity_climatological_flag,qartod_sea_water_practical_salinity_flat_line_flag,qartod_sea_water_practical_salinity_gross_range_flag,qartod_sea_water_practical_salinity_rate_of_change_flag,qartod_sea_water_practical_salinity_spike_flag,qartod_sea_water_practical_salinity_attenuated_signal_flag,qartod_sea_water_practical_salinity_density_inversion_flag,qartod_sea_water_practical_salinity_primary_flag,sea_water_ph,qartod_sea_water_ph_gap_flag,qartod_sea_water_ph_valid_range_flag,qartod_sea_water_ph_location_flag,qartod_sea_water_ph_syntax_flag,qartod_sea_water_ph_climatological_flag,qartod_sea_water_ph_flat_line_flag,qartod_sea_water_ph_gross_range_flag,qartod_sea_water_ph_rate_of_change_flag,qartod_sea_water_ph_spike_flag,qartod_sea_water_ph_attenuated_signal_flag,qartod_sea_water_ph_density_inversion_flag,qartod_sea_water_ph_primary_flag,sea_water_dissolved_oxygen,qartod_sea_water_dissolved_oxygen_gap_flag,qartod_sea_water_dissolved_oxygen_valid_range_flag,qartod_sea_water_dissolved_oxygen_location_flag,qartod_sea_water_dissolved_oxygen_syntax_flag,qartod_sea_water_dissolved_oxygen_climatological_flag,qartod_sea_water_dissolved_oxygen_flat_line_flag,qartod_sea_water_dissolved_oxygen_gross_range_flag,qartod_sea_water_dissolved_oxygen_rate_of_change_flag,qartod_sea_water_dissolved_oxygen_spike_flag,qartod_sea_water_dissolved_oxygen_attenuated_signal_flag,qartod_sea_water_dissolved_oxygen_density_inversion_flag,qartod_sea_water_dissolved_oxygen_primary_flag,sea_water_fluorescence,qartod_sea_water_fluorescence_gap_flag,qartod_sea_water_fluorescence_valid_range_flag,qartod_sea_water_fluorescence_location_flag,qartod_sea_water_fluorescence_syntax_flag,qartod_sea_water_fluorescence_climatological_flag,qartod_sea_water_fluorescence_flat_line_flag,qartod_sea_water_fluorescence_gross_range_flag,qartod_sea_water_fluorescence_rate_of_change_flag,qartod_sea_water_fluorescence_spike_flag,qartod_sea_water_fluorescence_attenuated_signal_flag,qartod_sea_water_fluorescence_density_inversion_flag,qartod_sea_water_fluorescence_primary_flag,sea_water_turbidity,qartod_sea_water_turbidity_gap_flag,qartod_sea_water_turbidity_valid_range_flag,qartod_sea_water_turbidity_location_flag,qartod_sea_water_turbidity_syntax_flag,qartod_sea_water_turbidity_climatological_flag,qartod_sea_water_turbidity_flat_line_flag,qartod_sea_water_turbidity_gross_range_flag,qartod_sea_water_turbidity_rate_of_change_flag,qartod_sea_water_turbidity_spike_flag,qartod_sea_water_turbidity_attenuated_signal_flag,qartod_sea_water_turbidity_density_inversion_flag,qartod_sea_water_turbidity_primary_flag,altitude,qartod_altitude_gap_flag,qartod_altitude_valid_range_flag,qartod_altitude_location_flag,qartod_altitude_syntax_flag,qartod_altitude_climatological_flag,qartod_altitude_flat_line_flag,qartod_altitude_gross_range_flag,qartod_altitude_rate_of_change_flag,qartod_altitude_spike_flag,qartod_altitude_attenuated_signal_flag,qartod_altitude_density_inversion_flag,qartod_altitude_primary_flag,depth,qartod_depth_gap_flag,qartod_depth_valid_range_flag,qartod_depth_location_flag,qartod_depth_syntax_flag,qartod_depth_climatological_flag,qartod_depth_flat_line_flag,qartod_depth_gross_range_flag,qartod_depth_rate_of_change_flag,qartod_depth_spike_flag,qartod_depth_attenuated_signal_flag,qartod_depth_density_inversion_flag,qartod_depth_primary_flag
2021-09-30 15:46:12,30.186471,-91.985501,26.228,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,0.102,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.215,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.087,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.151,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,87.24,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,8.175,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.313,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.592,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.22,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:12,30.186472,-91.985499,26.228,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.304,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.151,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,87.235,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,8.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.313,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.591,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.311,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:12,30.186472,-91.985499,26.232,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.374,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.139,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,86.82,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.963,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.438,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.515,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.383,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:12,30.186472,-91.985499,26.234,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.467,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.177,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,87.24,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.35,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.375,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.413,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.478,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:13,30.186472,-91.985499,26.231,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.539,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.18,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,87.24,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.875,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.5,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.277,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.552,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:13,30.186472,-91.985498,26.225,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.652,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.169,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,87.24,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.325,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.438,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.166,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.667,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:13,30.186472,-91.985498,26.22,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.75,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.181,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,87.245,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.875,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.563,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.169,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.768,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:13,30.186472,-91.985498,26.213,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.813,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.183,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,87.175,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.025,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.563,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.033,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.832,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:14,30.186472,-91.985498,26.197,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.901,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.166,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,87.17,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.3,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.563,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.955,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.922,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:14,30.186474,-91.985497,26.151,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.965,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.168,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,87.175,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.687,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.901,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.988,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:14,30.186474,-91.985497,26.076,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.067,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.159,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,87.17,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.088,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.778,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.092,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:14,30.186474,-91.985497,26.014,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.134,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.143,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,87.165,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.687,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.938,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.677,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.161,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:15,30.186474,-91.985497,25.966,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.212,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.157,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,86.775,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.325,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,6.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.548,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.24,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:15,30.186474,-91.985496,25.93,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.302,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.162,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,86.77,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.625,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.506,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.333,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:15,30.186474,-91.985496,25.906,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.391,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.132,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,86.775,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.988,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.422,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.424,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:15,30.186474,-91.985496,25.888,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.46,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.133,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,86.77,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.525,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,6.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.295,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.494,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:16,30.186474,-91.985496,25.869,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.545,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.132,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,86.335,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.95,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.813,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.242,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.581,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:16,30.186475,-91.985494,25.854,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.63,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.124,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,86.825,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.863,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.625,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.123,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.668,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:16,30.186475,-91.985494,25.834,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.703,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.113,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,86.825,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.975,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.438,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.065,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.743,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:46:16,30.186475,-91.985494,25.818,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.1,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.786,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.085,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,8.117,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,86.825,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.625,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.625,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.994,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.828,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
